node,attribute,degree,edge,edge_degree,target,attribute,degree
Cancer-lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,Cancer,260,hasPrimaryHistology,6,lymphoid_neoplasm,PrimaryHistology,62
Cancer-lymphoid_neoplasm_diffuse_large_B_cell_lymphoma,Cancer,50,hasPrimaryHistology,3,lymphoid_neoplasm,PrimaryHistology,62
Cancer-lymphoid_neoplasm_plasma_cell_myeloma,Cancer,88,hasPrimaryHistology,6,lymphoid_neoplasm,PrimaryHistology,62
Cancer-malignant_melanoma_NS,Cancer,750,hasPrimaryHistology,8,malignant_melanoma,PrimaryHistology,27
Cancer-malignant_melanoma_acral_lentiginous,Cancer,30,hasPrimaryHistology,2,malignant_melanoma,PrimaryHistology,27
Cancer-malignant_melanoma_mixed,Cancer,10,hasPrimaryHistology,1,malignant_melanoma,PrimaryHistology,27
Cancer-malignant_melanoma_nodular,Cancer,51,hasPrimaryHistology,3,malignant_melanoma,PrimaryHistology,27
Cancer-malignant_melanoma_superficial_spreading,Cancer,46,hasPrimaryHistology,2,malignant_melanoma,PrimaryHistology,27
Cancer-neuroblastoma_NS,Cancer,67,hasPrimaryHistology,6,neuroblastoma,PrimaryHistology,6
Cancer-other_neoplasm,Cancer,88,hasPrimaryHistology,7,other,PrimaryHistology,30
Cancer-primitive_neuroectodermal_tumour-medulloblastoma_NS,Cancer,58,hasPrimaryHistology,5,primitive_neuroectodermal_tumour-medulloblastoma,PrimaryHistology,6
Cancer-NS_NS,Cancer,78,hasPrimaryName,6,NS_NS,PrimaryName,6
Cancer-carcinoma_ER-PR-positive_carcinoma,Cancer,60,hasPrimaryName,5,carcinoma_ER-PR-positive_carcinoma,PrimaryName,5
Cancer-carcinoma_HER-positive_carcinoma,Cancer,22,hasPrimaryName,2,carcinoma_HER-positive_carcinoma,PrimaryName,2
Cancer-carcinoma_NS,Cancer,694,hasPrimaryName,8,carcinoma_NS,PrimaryName,8
Cancer-carcinoma_acinar_carcinoma,Cancer,43,hasPrimaryName,4,carcinoma_acinar_carcinoma,PrimaryName,4
Cancer-carcinoma_adenocarcinoma,Cancer,2859,hasPrimaryName,8,carcinoma_adenocarcinoma,PrimaryName,8
Cancer-carcinoma_adenoid_cystic_carcinoma,Cancer,63,hasPrimaryName,5,carcinoma_adenoid_cystic_carcinoma,PrimaryName,5
Cancer-carcinoma_basal_(triple-negative)_carcinoma,Cancer,95,hasPrimaryName,8,carcinoma_basal_(triple-negative)_carcinoma,PrimaryName,8
Cancer-carcinoma_clear_cell_renal_cell_carcinoma,Cancer,199,hasPrimaryName,8,carcinoma_clear_cell_renal_cell_carcinoma,PrimaryName,8
Cancer-carcinoma_ductal_carcinoma,Cancer,240,hasPrimaryName,8,carcinoma_ductal_carcinoma,PrimaryName,8
Cancer-carcinoma_endometrioid_carcinoma,Cancer,536,hasPrimaryName,8,carcinoma_endometrioid_carcinoma,PrimaryName,8
Cancer-carcinoma_hepatocellular_carcinoma,Cancer,235,hasPrimaryName,8,carcinoma_hepatocellular_carcinoma,PrimaryName,8
Cancer-carcinoma_intestinal_adenocarcinoma,Cancer,130,hasPrimaryName,8,carcinoma_intestinal_adenocarcinoma,PrimaryName,8
Cancer-carcinoma_large_cell_carcinoma,Cancer,57,hasPrimaryName,4,carcinoma_large_cell_carcinoma,PrimaryName,4
Cancer-carcinoma_luminal_NS_carcinoma,Cancer,50,hasPrimaryName,4,carcinoma_luminal_NS_carcinoma,PrimaryName,4
Cancer-carcinoma_medullary_carcinoma,Cancer,32,hasPrimaryName,3,carcinoma_medullary_carcinoma,PrimaryName,3
Cancer-carcinoma_non_small_cell_carcinoma,Cancer,488,hasPrimaryName,6,carcinoma_non_small_cell_carcinoma,PrimaryName,6
Cancer-carcinoma_papillary_carcinoma,Cancer,69,hasPrimaryName,3,carcinoma_papillary_carcinoma,PrimaryName,3
Cancer-carcinoma_renal_cell_carcinoma,Cancer,21,hasPrimaryName,2,carcinoma_renal_cell_carcinoma,PrimaryName,2
Cancer-carcinoma_serous_carcinoma,Cancer,166,hasPrimaryName,8,carcinoma_serous_carcinoma,PrimaryName,8
Cancer-carcinoma_small_cell_carcinoma,Cancer,88,hasPrimaryName,6,carcinoma_small_cell_carcinoma,PrimaryName,6
Cancer-carcinoma_squamous_cell_carcinoma,Cancer,862,hasPrimaryName,8,carcinoma_squamous_cell_carcinoma,PrimaryName,8
Cancer-carcinoma_undifferentiated_carcinoma,Cancer,34,hasPrimaryName,3,carcinoma_undifferentiated_carcinoma,PrimaryName,3
Cancer-glioma_NS,Cancer,107,hasPrimaryName,8,glioma_NS,PrimaryName,8
Cancer-glioma_astrocytoma_Grade_IV,Cancer,233,hasPrimaryName,8,glioma_astrocytoma_Grade_IV,PrimaryName,8
Cancer-haematopoietic_neoplasm_acute_leukaemia_of_ambiguous_lineage,Cancer,22,hasPrimaryName,2,haematopoietic_neoplasm_acute_leukaemia_of_ambiguous_lineage,PrimaryName,2
Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia,Cancer,471,hasPrimaryName,7,haematopoietic_neoplasm_acute_myeloid_leukaemia,PrimaryName,7
Cancer-haematopoietic_neoplasm_chronic_myeloid_leukaemia,Cancer,21,hasPrimaryName,2,haematopoietic_neoplasm_chronic_myeloid_leukaemia,PrimaryName,2
Cancer-haematopoietic_neoplasm_myelodysplastic_syndrome,Cancer,72,hasPrimaryName,4,haematopoietic_neoplasm_myelodysplastic_syndrome,PrimaryName,4
Cancer-lymphoid_neoplasm_Burkitt_lymphoma,Cancer,23,hasPrimaryName,2,lymphoid_neoplasm_Burkitt_lymphoma,PrimaryName,2
Cancer-lymphoid_neoplasm_NS,Cancer,41,hasPrimaryName,4,lymphoid_neoplasm_NS,PrimaryName,4
Cancer-lymphoid_neoplasm_acute_lymphoblastic_B_cell_leukaemia,Cancer,80,hasPrimaryName,5,lymphoid_neoplasm_acute_lymphoblastic_B_cell_leukaemia,PrimaryName,5
Cancer-lymphoid_neoplasm_acute_lymphoblastic_leukaemia,Cancer,79,hasPrimaryName,4,lymphoid_neoplasm_acute_lymphoblastic_leukaemia,PrimaryName,4
Cancer-lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,Cancer,260,hasPrimaryName,6,lymphoid_neoplasm_chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma,PrimaryName,6
Cancer-lymphoid_neoplasm_diffuse_large_B_cell_lymphoma,Cancer,50,hasPrimaryName,3,lymphoid_neoplasm_diffuse_large_B_cell_lymphoma,PrimaryName,3
Cancer-lymphoid_neoplasm_plasma_cell_myeloma,Cancer,88,hasPrimaryName,6,lymphoid_neoplasm_plasma_cell_myeloma,PrimaryName,6
Cancer-malignant_melanoma_NS,Cancer,750,hasPrimaryName,8,malignant_melanoma_NS,PrimaryName,8
Cancer-malignant_melanoma_acral_lentiginous,Cancer,30,hasPrimaryName,2,malignant_melanoma_acral_lentiginous,PrimaryName,2
Cancer-malignant_melanoma_nodular,Cancer,51,hasPrimaryName,3,malignant_melanoma_nodular,PrimaryName,3
Cancer-malignant_melanoma_superficial_spreading,Cancer,46,hasPrimaryName,2,malignant_melanoma_superficial_spreading,PrimaryName,2
Cancer-neuroblastoma_NS,Cancer,67,hasPrimaryName,6,neuroblastoma_NS,PrimaryName,6
Cancer-other_neoplasm,Cancer,88,hasPrimaryName,7,other_neoplasm,PrimaryName,7
Cancer-primitive_neuroectodermal_tumour-medulloblastoma_NS,Cancer,58,hasPrimaryName,5,primitive_neuroectodermal_tumour-medulloblastoma_NS,PrimaryName,5
Missense,Missense,4228,hasWildTypeResidue,363,G,WildTypeResidue,799
Missense,Missense,4228,hasWildTypeResidue,174,K,WildTypeResidue,615
Missense,Missense,4228,hasWildTypeResidue,237,P,WildTypeResidue,500
Missense,Missense,4228,hasWildTypeResidue,292,E,WildTypeResidue,660
CodingSilent,CodingSilent,1101,hasWildTypeResidue,73,T,WildTypeResidue,613
Missense,Missense,4228,hasWildTypeResidue,123,N,WildTypeResidue,467
Missense,Missense,4228,hasWildTypeResidue,388,L,WildTypeResidue,1165
DeletionInframe,DeletionInframe,109,hasWildTypeResidue,109,None,WildTypeResidue,2988
InsertionInframe,InsertionInframe,435,hasWildTypeResidue,435,None,WildTypeResidue,2988
Missense,Missense,4228,implicatedIn,27,Cancer-haematopoietic_neoplasm_myelodysplastic_syndrome,Cancer,72
Missense,Missense,4228,implicatedIn,4,Cancer-haematopoietic_neoplasm_chronic_myelomonocytic_leukaemia,Cancer,28
Missense,Missense,4228,implicatedIn,8,Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia_associated_with_MDS,Cancer,40
Missense,Missense,4228,implicatedIn,1659,Cancer-carcinoma_adenocarcinoma,Cancer,2859
Missense,Missense,4228,implicatedIn,426,Cancer-malignant_melanoma_NS,Cancer,750
CodingSilent,CodingSilent,1101,implicatedIn,186,Cancer-malignant_melanoma_NS,Cancer,750
DeletionInframe,DeletionInframe,109,implicatedIn,1,Cancer-other_ganglioglioma,Cancer,14
Missense,Missense,4228,implicatedIn,385,Cancer-carcinoma_NS,Cancer,694
InsertionInframe,InsertionInframe,435,implicatedIn,6,Cancer-carcinoma_papillary_carcinoma,Cancer,69
InsertionInframe,InsertionInframe,435,implicatedIn,1,Cancer-pulmonary_blastoma_NS,Cancer,31
Missense,Missense,4228,implicatedIn,537,Cancer-carcinoma_squamous_cell_carcinoma,Cancer,862
Human_BRAF,Gene,54776,hasFunctionalDomain,5,Human_FunctionalDomain-C1_1,FunctionalDomain,6
Human_BRAF,Gene,54776,hasFunctionalDomain,5,Human_FunctionalDomain-Pkinase_Tyr,FunctionalDomain,30
Human_EGFR,Gene,55467,hasFunctionalDomain,5,Human_FunctionalDomain-Pkinase_Tyr,FunctionalDomain,30
Human_BRAF,Gene,54776,hasFunctionalDomain,5,Human_FunctionalDomain-RBD,FunctionalDomain,6
Human_EGFR,Gene,55467,hasFunctionalDomain,5,Human_FunctionalDomain-Recep_L_domain,FunctionalDomain,12
Human_BRAF,Gene,54776,hasMutation,8,ComplexDeletionInframe,ComplexDeletionInframe,168
Human_BRAF,Gene,54776,associatedWith,6,Cancer-adenoma_NS,Cancer,68
Human_ATM,Gene,30045,associatedWith,6,Cancer-adenoma_NS,Cancer,68
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoid-endocrine_tumour_NS,Cancer,39
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoid-endocrine_tumour_NS,Cancer,39
Human_ATM,Gene,30045,associatedWith,6,Cancer-carcinoid-endocrine_tumour_NS,Cancer,39
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoma_mixed_adenosquamous_carcinoma,Cancer,131
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_mixed_adenosquamous_carcinoma,Cancer,131
Human_BRAF,Gene,54776,associatedWith,6,Cancer-glioma_astrocytoma_Grade_I,Cancer,23
Human_ATM,Gene,30045,associatedWith,6,Cancer-glioma_astrocytoma_Grade_I,Cancer,23
Human_EGFR,Gene,55467,associatedWith,6,Cancer-glioma_oligoastrocytoma,Cancer,10
Human_ATM,Gene,30045,associatedWith,6,Cancer-haematopoietic_neoplasm_polycythaemia_vera,Cancer,21
Human_BRAF,Gene,54776,associatedWith,6,Cancer-lymphoid_neoplasm_B_cell_lymphoma_unspecified,Cancer,23
Human_ATM,Gene,30045,associatedWith,6,Cancer-lymphoid_neoplasm_B_cell_lymphoma_unspecified,Cancer,23
Human_ATM,Gene,30045,associatedWith,6,Cancer-lymphoid_neoplasm_NK-T_cell_lymphoma,Cancer,20
Human_ATM,Gene,30045,associatedWith,6,Cancer-lymphoid_neoplasm_follicular_lymphoma,Cancer,13
Human_BRAF,Gene,54776,associatedWith,6,Cancer-other_ganglioglioma,Cancer,14
Human_BRAF,Gene,54776,associatedWith,6,Cancer-thymic_carcinoma_undifferentiated_carcinoma,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoma_diffuse_adenocarcinoma,Cancer,71
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_diffuse_adenocarcinoma,Cancer,71
Human_ATM,Gene,30045,associatedWith,6,Cancer-carcinoma_diffuse_adenocarcinoma,Cancer,71
Human_BRAF,Gene,54776,associatedWith,6,Cancer-glioma_astrocytoma_Grade_III,Cancer,50
Human_EGFR,Gene,55467,associatedWith,6,Cancer-glioma_astrocytoma_Grade_III,Cancer,50
Human_ATM,Gene,30045,associatedWith,6,Cancer-glioma_astrocytoma_Grade_III,Cancer,50
Human_BRAF,Gene,54776,associatedWith,6,Cancer-haematopoietic_neoplasm_chronic_myelomonocytic_leukaemia,Cancer,28
Human_BRAF,Gene,54776,associatedWith,6,Cancer-lymphoid_neoplasm_mantle_cell_lymphoma,Cancer,250
Human_ATM,Gene,30045,associatedWith,6,Cancer-lymphoid_neoplasm_mantle_cell_lymphoma,Cancer,250
Human_EGFR,Gene,55467,associatedWith,6,Cancer-malignant_fibrous_histiocytoma-pleomorphic_sarcoma_storiform_pleomorphic,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-malignant_melanoma_of_soft_parts-clear_cell_sarcoma_NS,Cancer,20
Human_EGFR,Gene,55467,associatedWith,6,Cancer-malignant_melanoma_of_soft_parts-clear_cell_sarcoma_NS,Cancer,20
Human_BRAF,Gene,54776,associatedWith,6,Cancer-malignant_melanoma_spindle,Cancer,12
Human_BRAF,Gene,54776,associatedWith,6,Cancer-malignant_melanoma_spitzoid,Cancer,14
Human_BRAF,Gene,54776,associatedWith,6,Cancer-other_Rosai-Dorfman_disease,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-other_adenoma,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoma_acinar_adenocarcinoma,Cancer,58
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_acinar_adenocarcinoma,Cancer,58
Human_ATM,Gene,30045,associatedWith,6,Cancer-carcinoma_acinar_adenocarcinoma,Cancer,58
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoma_anaplastic_carcinoma,Cancer,38
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_anaplastic_carcinoma,Cancer,38
Human_ATM,Gene,30045,associatedWith,6,Cancer-carcinoma_anaplastic_carcinoma,Cancer,38
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoma_basal_cell_carcinoma,Cancer,21
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_basal_cell_carcinoma,Cancer,21
Human_ATM,Gene,30045,associatedWith,6,Cancer-carcinoma_basal_cell_carcinosarcoma,Cancer,10
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoma_bronchioloalveolar_adenocarcinoma,Cancer,98
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_bronchioloalveolar_adenocarcinoma,Cancer,98
Human_ATM,Gene,30045,associatedWith,6,Cancer-carcinoma_bronchioloalveolar_adenocarcinoma,Cancer,98
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoma_clear_cell_carcinoma,Cancer,32
Human_ATM,Gene,30045,associatedWith,6,Cancer-carcinoma_clear_cell_carcinoma,Cancer,32
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoma_micropapillary_adenocarcinoma,Cancer,39
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_micropapillary_adenocarcinoma,Cancer,39
Human_BRAF,Gene,54776,associatedWith,6,Cancer-carcinoma_papillary_renal_cell_carcinoma,Cancer,95
Human_EGFR,Gene,55467,associatedWith,6,Cancer-carcinoma_papillary_renal_cell_carcinoma,Cancer,95
Human_ATM,Gene,30045,associatedWith,6,Cancer-carcinoma_papillary_renal_cell_carcinoma,Cancer,95
Human_BRAF,Gene,54776,associatedWith,6,Cancer-glioma_oligodendroglioma_Grade_II,Cancer,36
Human_EGFR,Gene,55467,associatedWith,6,Cancer-glioma_oligodendroglioma_Grade_II,Cancer,36
Human_ATM,Gene,30045,associatedWith,6,Cancer-glioma_oligodendroglioma_Grade_II,Cancer,36
Human_BRAF,Gene,54776,associatedWith,6,Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia_associated_with_MDS,Cancer,40
Human_ATM,Gene,30045,associatedWith,6,Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia_associated_with_MDS,Cancer,40
Human_BRAF,Gene,54776,associatedWith,6,Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia_therapy_related,Cancer,43
Human_ATM,Gene,30045,associatedWith,6,Cancer-lymphoid_neoplasm_T_cell_prolymphocytic_leukaemia,Cancer,48
Human_BRAF,Gene,54776,associatedWith,6,Cancer-lymphoid_neoplasm_acute_lymphoblastic_T_cell_leukaemia,Cancer,59
Human_EGFR,Gene,55467,associatedWith,6,Cancer-lymphoid_neoplasm_acute_lymphoblastic_T_cell_leukaemia,Cancer,59
Human_BRAF,Gene,54776,associatedWith,6,Cancer-lymphoid_neoplasm_hairy_cell_leukaemia,Cancer,46
Human_EGFR,Gene,55467,associatedWith,6,Cancer-lymphoid_neoplasm_hairy_cell_leukaemia,Cancer,46
Human_ATM,Gene,30045,associatedWith,6,Cancer-lymphoid_neoplasm_hairy_cell_leukaemia,Cancer,46
Human_ATM,Gene,30045,associatedWith,6,Cancer-lymphoid_neoplasm_peripheral_T_cell_lymphoma_unspecified,Cancer,14
Human_BRAF,Gene,54776,associatedWith,6,Cancer-lymphoid_neoplasm_post_transplant_lymphoproliferative_disorder,Cancer,20
Human_ATM,Gene,30045,associatedWith,6,Cancer-lymphoid_neoplasm_post_transplant_lymphoproliferative_disorder,Cancer,20
Human_BRAF,Gene,54776,associatedWith,6,Cancer-rhabdomyosarcoma_NS,Cancer,21
Human_ATM,Gene,30045,associatedWith,6,Cancer-rhabdomyosarcoma_NS,Cancer,21
Human_BRAF,Gene,54776,associatedWith,6,Cancer-rhabdomyosarcoma_embryonal,Cancer,56
Human_ATM,Gene,30045,associatedWith,6,Cancer-rhabdomyosarcoma_embryonal,Cancer,56
Human_EGFR,Gene,55467,associatedWith,6,Cancer-sarcoma_spindle,Cancer,10
Human_ATM,Gene,30045,hasFunctionalFeature,6,Human_ATM-ModifiedResidue-0,ModifiedResidue,7
Human_ATM,Gene,30045,hasFunctionalFeature,6,Human_ATM-ModifiedResidue-1,ModifiedResidue,7
Human_ATM,Gene,30045,hasFunctionalFeature,6,Human_ATM-ModifiedResidue-2,ModifiedResidue,7
Human_ATM,Gene,30045,hasFunctionalFeature,6,Human_ATM-ModifiedResidue-3,ModifiedResidue,7
Human_ATM,Gene,30045,hasFunctionalFeature,6,Human_ATM-ModifiedResidue-4,ModifiedResidue,7
Human_ATM,Gene,30045,hasFunctionalFeature,6,Human_ATM-ModifiedResidue-5,ModifiedResidue,7
Human_ATM,Gene,30045,hasFunctionalFeature,6,Human_ATM-ModifiedResidue-6,ModifiedResidue,7
Human_ATM,Gene,30045,hasFunctionalDomain,5,Human_FunctionalDomain-FAT,FunctionalDomain,12
Human_ATM,Gene,30045,hasFunctionalDomain,5,Human_FunctionalDomain-FATC,FunctionalDomain,12
Human_ATM,Gene,30045,hasFunctionalDomain,5,Human_FunctionalDomain-PI3_PI4_kinase,FunctionalDomain,12
Human_ATM,Gene,30045,hasFunctionalDomain,5,Human_FunctionalDomain-TAN,FunctionalDomain,6
Human_BRAF,Gene,54776,hasMutation,6,ComplexInsertionInframe,ComplexInsertionInframe,50
Cancer-adenoma_NS,Cancer,68,hasHistologySubType,6,NS,HistologySubType,113
Cancer-carcinoid-endocrine_tumour_NS,Cancer,39,hasHistologySubType,3,NS,HistologySubType,113
Cancer-carcinoma_mixed_adenosquamous_carcinoma,Cancer,131,hasHistologySubType,6,mixed_adenosquamous_carcinoma,HistologySubType,6
Cancer-glioma_astrocytoma_Grade_I,Cancer,23,hasHistologySubType,2,astrocytoma_Grade_I,HistologySubType,2
Cancer-haematopoietic_neoplasm_polycythaemia_vera,Cancer,21,hasHistologySubType,2,polycythaemia_vera,HistologySubType,2
Cancer-lymphoid_neoplasm_B_cell_lymphoma_unspecified,Cancer,23,hasHistologySubType,2,B_cell_lymphoma_unspecified,HistologySubType,2
Cancer-lymphoid_neoplasm_NK-T_cell_lymphoma,Cancer,20,hasHistologySubType,2,NK-T_cell_lymphoma,HistologySubType,2
Cancer-thymic_carcinoma_undifferentiated_carcinoma,Cancer,10,hasHistologySubType,1,undifferentiated_carcinoma,HistologySubType,4
Cancer-carcinoma_diffuse_adenocarcinoma,Cancer,71,hasHistologySubType,6,diffuse_adenocarcinoma,HistologySubType,6
Cancer-glioma_astrocytoma_Grade_III,Cancer,50,hasHistologySubType,4,astrocytoma_Grade_III,HistologySubType,4
Cancer-haematopoietic_neoplasm_chronic_myelomonocytic_leukaemia,Cancer,28,hasHistologySubType,2,chronic_myelomonocytic_leukaemia,HistologySubType,2
Cancer-lymphoid_neoplasm_mantle_cell_lymphoma,Cancer,250,hasHistologySubType,5,mantle_cell_lymphoma,HistologySubType,5
Cancer-malignant_melanoma_of_soft_parts-clear_cell_sarcoma_NS,Cancer,20,hasHistologySubType,2,NS,HistologySubType,113
Cancer-malignant_melanoma_spindle,Cancer,12,hasHistologySubType,1,spindle,HistologySubType,3
Cancer-other_adenoma,Cancer,10,hasHistologySubType,1,adenoma,HistologySubType,12
Cancer-carcinoma_acinar_adenocarcinoma,Cancer,58,hasHistologySubType,3,acinar_adenocarcinoma,HistologySubType,3
Cancer-carcinoma_anaplastic_carcinoma,Cancer,38,hasHistologySubType,3,anaplastic_carcinoma,HistologySubType,3
Cancer-carcinoma_basal_cell_carcinoma,Cancer,21,hasHistologySubType,2,basal_cell_carcinoma,HistologySubType,2
Cancer-carcinoma_bronchioloalveolar_adenocarcinoma,Cancer,98,hasHistologySubType,3,bronchioloalveolar_adenocarcinoma,HistologySubType,3
Cancer-carcinoma_clear_cell_carcinoma,Cancer,32,hasHistologySubType,3,clear_cell_carcinoma,HistologySubType,3
Cancer-carcinoma_micropapillary_adenocarcinoma,Cancer,39,hasHistologySubType,2,micropapillary_adenocarcinoma,HistologySubType,2
Cancer-carcinoma_papillary_renal_cell_carcinoma,Cancer,95,hasHistologySubType,7,papillary_renal_cell_carcinoma,HistologySubType,7
Cancer-glioma_oligodendroglioma_Grade_II,Cancer,36,hasHistologySubType,3,oligodendroglioma_Grade_II,HistologySubType,3
Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia_associated_with_MDS,Cancer,40,hasHistologySubType,3,acute_myeloid_leukaemia_associated_with_MDS,HistologySubType,3
Cancer-haematopoietic_neoplasm_acute_myeloid_leukaemia_therapy_related,Cancer,43,hasHistologySubType,3,acute_myeloid_leukaemia_therapy_related,HistologySubType,3
Cancer-lymphoid_neoplasm_T_cell_prolymphocytic_leukaemia,Cancer,48,hasHistologySubType,2,T_cell_prolymphocytic_leukaemia,HistologySubType,2
Cancer-lymphoid_neoplasm_acute_lymphoblastic_T_cell_leukaemia,Cancer,59,hasHistologySubType,4,acute_lymphoblastic_T_cell_leukaemia,HistologySubType,4
Cancer-lymphoid_neoplasm_hairy_cell_leukaemia,Cancer,46,hasHistologySubType,4,hairy_cell_leukaemia,HistologySubType,4
Cancer-lymphoid_neoplasm_post_transplant_lymphoproliferative_disorder,Cancer,20,hasHistologySubType,2,post_transplant_lymphoproliferative_disorder,HistologySubType,2
Cancer-rhabdomyosarcoma_NS,Cancer,21,hasHistologySubType,2,NS,HistologySubType,113
Cancer-rhabdomyosarcoma_embryonal,Cancer,56,hasHistologySubType,5,embryonal,HistologySubType,5
Cancer-sarcoma_spindle,Cancer,10,hasHistologySubType,1,spindle,HistologySubType,3
Human_ATM-ModifiedResidue-1,ModifiedResidue,7,hasModifiedResidueType,1,Phosphoserine-autocatalysis,ModifiedResidueType,5
Human_ATM-ModifiedResidue-2,ModifiedResidue,7,hasModifiedResidueType,1,Phosphoserine-autocatalysis,ModifiedResidueType,5
Human_ATM-ModifiedResidue-3,ModifiedResidue,7,hasModifiedResidueType,1,Phosphoserine-autocatalysis,ModifiedResidueType,5
Human_ATM-ModifiedResidue-4,ModifiedResidue,7,hasModifiedResidueType,1,Phosphoserine,ModifiedResidueType,29
Human_ATM-ModifiedResidue-5,ModifiedResidue,7,hasModifiedResidueType,1,Phosphoserine,ModifiedResidueType,29
Human_ATM-ModifiedResidue-6,ModifiedResidue,7,hasModifiedResidueType,1,N6-acetyllysine,ModifiedResidueType,11
